,experimentId,number of concurrent batches,scheduling duration in seconds,processing duration in seconds,transfer method,states
153,5e43082ff78677ad4adecb45,15,1.7039005756378174,148.1087462902069,sftp,succeeded
154,5e43082ff78677ad4adecb45,15,1.5634982585906982,133.87832355499268,sftp,succeeded
155,5e43082ff78677ad4adecb45,15,1.6018702983856201,146.8921458721161,sftp,succeeded
156,5e43082ff78677ad4adecb45,15,1.636077642440796,157.42296600341797,sftp,succeeded
157,5e43082ff78677ad4adecb45,15,1.5398297309875488,157.95929408073425,sftp,succeeded
158,5e43082ff78677ad4adecb45,15,1.6061217784881592,142.61661410331726,sftp,succeeded
159,5e43082ff78677ad4adecb45,15,2.285233736038208,142.01875734329224,sftp,succeeded
160,5e43082ff78677ad4adecb45,15,1.5690791606903076,111.22171306610107,sftp,succeeded
161,5e43082ff78677ad4adecb45,15,1.5339465141296387,118.32607436180115,sftp,succeeded
162,5e43082ff78677ad4adecb45,15,1.4851858615875244,127.02961897850037,sftp,succeeded
163,5e43082ff78677ad4adecb45,15,1.58579421043396,139.98039054870605,sftp,succeeded
164,5e43082ff78677ad4adecb45,15,3.362950563430786,138.18642592430115,sftp,succeeded
165,5e43082ff78677ad4adecb45,15,1.5589320659637451,133.85509204864502,sftp,succeeded
166,5e43082ff78677ad4adecb45,15,1.5161762237548828,131.85006999969482,sftp,succeeded
167,5e43082ff78677ad4adecb45,15,1.6753573417663574,143.7079963684082,sftp,succeeded
168,5e43082ff78677ad4adecb45,15,1.4867632389068604,123.59598684310913,sftp,succeeded
169,5e43082ff78677ad4adecb45,15,1.5066869258880615,149.7343680858612,sftp,succeeded
170,5e43082ff78677ad4adecb45,15,1.632676124572754,145.1000006198883,sftp,succeeded
171,5e43082ff78677ad4adecb45,15,1.7149548530578613,119.365070104599,sftp,succeeded
172,5e43082ff78677ad4adecb45,15,1.53397798538208,148.09394216537476,sftp,succeeded
173,5e43082ff78677ad4adecb45,15,2.278129816055298,147.66551661491394,sftp,succeeded
174,5e43082ff78677ad4adecb45,15,1.5621154308319092,171.0687608718872,sftp,succeeded
175,5e43082ff78677ad4adecb45,15,3.3380303382873535,170.94573378562927,sftp,succeeded
176,5e43082ff78677ad4adecb45,15,1.59881591796875,121.13985228538513,sftp,succeeded
177,5e43082ff78677ad4adecb45,15,1.5193781852722168,97.13145017623901,sftp,succeeded
178,5e43082ff78677ad4adecb45,15,1.5938012599945068,129.84919428825378,sftp,succeeded
179,5e43082ff78677ad4adecb45,15,3.2866435050964355,121.97916316986084,sftp,succeeded
180,5e43082ff78677ad4adecb45,15,1.5067200660705566,122.7254147529602,sftp,succeeded
181,5e43082ff78677ad4adecb45,15,1.5018041133880615,142.5189745426178,sftp,succeeded
182,5e43082ff78677ad4adecb45,15,1.4969632625579834,145.68755435943604,sftp,succeeded
183,5e43082ff78677ad4adecb45,15,1.5317420959472656,124.65985178947449,sftp,succeeded
184,5e43082ff78677ad4adecb45,15,1.429535150527954,131.9580419063568,sftp,succeeded
185,5e43082ff78677ad4adecb45,15,1.4045038223266602,154.87554621696472,sftp,succeeded
186,5e43082ff78677ad4adecb45,15,1.352980136871338,155.0731339454651,sftp,succeeded
187,5e43082ff78677ad4adecb45,15,1.4190611839294434,97.95924615859985,sftp,succeeded
188,5e43082ff78677ad4adecb45,15,1.4504411220550537,117.8287148475647,sftp,succeeded
189,5e43082ff78677ad4adecb45,15,1.4954369068145752,150.49636673927307,sftp,succeeded
190,5e43082ff78677ad4adecb45,15,2.285752296447754,152.46892070770264,sftp,succeeded
191,5e43082ff78677ad4adecb45,15,1.4495432376861572,159.08756613731384,sftp,succeeded
192,5e43082ff78677ad4adecb45,15,2.2057602405548096,161.60090589523315,sftp,succeeded
193,5e43082ff78677ad4adecb45,15,1.4743678569793701,125.71898794174194,sftp,succeeded
194,5e43082ff78677ad4adecb45,15,1.411210060119629,127.34641933441162,sftp,succeeded
195,5e43082ff78677ad4adecb45,15,1.3449177742004395,124.8398289680481,sftp,succeeded
196,5e43082ff78677ad4adecb45,15,1.4618351459503174,143.14367747306824,sftp,succeeded
197,5e43082ff78677ad4adecb45,15,1.7378604412078857,100.95386815071106,sftp,succeeded
198,5e43082ff78677ad4adecb45,15,1.3825640678405762,121.15186023712158,sftp,succeeded
199,5e43082ff78677ad4adecb45,15,1.3770663738250732,130.99951028823853,sftp,succeeded
200,5e4385e598852ac63e6442c4,10,1.9555583000183105,46.75957727432251,sshfs,succeeded
201,5e4385e598852ac63e6442c4,10,1.9519624710083008,51.24834704399109,sshfs,succeeded
202,5e4385e598852ac63e6442c4,10,1.8881256580352783,49.54389548301697,sshfs,succeeded
203,5e4385e598852ac63e6442c4,10,1.9429190158843994,49.47027111053467,sshfs,succeeded
204,5e4385e598852ac63e6442c4,10,1.965268850326538,49.08087468147278,sshfs,succeeded
205,5e4385e598852ac63e6442c4,10,1.9674344062805176,49.236250162124634,sshfs,succeeded
206,5e4385e598852ac63e6442c4,10,1.9043068885803223,49.469459533691406,sshfs,succeeded
207,5e4385e598852ac63e6442c4,10,1.8707420825958252,49.37970757484436,sshfs,succeeded
208,5e4385e598852ac63e6442c4,10,1.9137992858886719,49.17087006568909,sshfs,succeeded
209,5e4385e598852ac63e6442c4,10,1.8467323780059814,43.20623564720154,sshfs,succeeded
210,5e4385e598852ac63e6442c4,10,1.7377235889434814,41.211464166641235,sshfs,succeeded
211,5e4385e598852ac63e6442c4,10,1.766937494277954,47.2577486038208,sshfs,succeeded
212,5e4385e598852ac63e6442c4,10,2.4462709426879883,51.93015193939209,sshfs,succeeded
213,5e4385e598852ac63e6442c4,10,2.3503053188323975,52.27767324447632,sshfs,succeeded
214,5e4385e598852ac63e6442c4,10,2.2648651599884033,51.92623424530029,sshfs,succeeded
215,5e4385e598852ac63e6442c4,10,1.8522601127624512,52.625244140625,sshfs,succeeded
216,5e4385e598852ac63e6442c4,10,1.7641382217407227,51.76414513587952,sshfs,succeeded
217,5e4385e598852ac63e6442c4,10,1.7223100662231445,49.369670152664185,sshfs,succeeded
218,5e4385e598852ac63e6442c4,10,1.7343854904174805,51.77615737915039,sshfs,succeeded
219,5e4385e598852ac63e6442c4,10,1.8324320316314697,51.844640254974365,sshfs,succeeded
220,5e4385e598852ac63e6442c4,10,1.7086844444274902,40.31271934509277,sshfs,succeeded
221,5e4385e598852ac63e6442c4,10,1.8328769207000732,49.922158002853394,sshfs,succeeded
222,5e4385e598852ac63e6442c4,10,1.8317475318908691,51.50070023536682,sshfs,succeeded
223,5e4385e598852ac63e6442c4,10,2.1523382663726807,53.71429085731506,sshfs,succeeded
224,5e4385e598852ac63e6442c4,10,1.7433571815490723,53.71348237991333,sshfs,succeeded
225,5e4385e598852ac63e6442c4,10,2.0350687503814697,53.79696202278137,sshfs,succeeded
226,5e4385e598852ac63e6442c4,10,1.9915447235107422,52.17946767807007,sshfs,succeeded
227,5e4385e598852ac63e6442c4,10,1.7365686893463135,53.53327178955078,sshfs,succeeded
228,5e4385e598852ac63e6442c4,10,1.740739345550537,53.57497048377991,sshfs,succeeded
229,5e4385e598852ac63e6442c4,10,1.7190868854522705,53.699745893478394,sshfs,succeeded
230,5e4385e598852ac63e6442c4,10,2.1425671577453613,46.64963173866272,sshfs,succeeded
231,5e4385e598852ac63e6442c4,10,1.7406821250915527,51.67389273643494,sshfs,succeeded
232,5e4385e598852ac63e6442c4,10,1.7092704772949219,53.59041166305542,sshfs,succeeded
233,5e4385e598852ac63e6442c4,10,1.6493897438049316,55.72284412384033,sshfs,succeeded
234,5e4385e598852ac63e6442c4,10,1.7783558368682861,54.01982879638672,sshfs,succeeded
235,5e4385e598852ac63e6442c4,10,1.8000645637512207,54.09469962120056,sshfs,succeeded
236,5e4385e598852ac63e6442c4,10,1.754438877105713,55.67787170410156,sshfs,succeeded
237,5e4385e598852ac63e6442c4,10,1.7521047592163086,55.97141695022583,sshfs,succeeded
238,5e4385e598852ac63e6442c4,10,1.6474087238311768,55.203346729278564,sshfs,succeeded
239,5e4385e598852ac63e6442c4,10,1.644383192062378,54.73632049560547,sshfs,succeeded
240,5e4385e598852ac63e6442c4,10,1.64656400680542,47.78831362724304,sshfs,succeeded
241,5e4385e598852ac63e6442c4,10,1.709848403930664,53.8028302192688,sshfs,succeeded
242,5e4385e598852ac63e6442c4,10,1.663785696029663,52.56502604484558,sshfs,succeeded
243,5e4385e598852ac63e6442c4,10,1.6823596954345703,56.53571701049805,sshfs,succeeded
244,5e4385e598852ac63e6442c4,10,1.8209664821624756,55.6279079914093,sshfs,succeeded
245,5e4385e598852ac63e6442c4,10,1.7087442874908447,57.00925397872925,sshfs,succeeded
246,5e4385e598852ac63e6442c4,10,1.7518830299377441,57.99907040596008,sshfs,succeeded
247,5e4385e598852ac63e6442c4,10,1.804363489151001,55.558486223220825,sshfs,succeeded
248,5e4385e598852ac63e6442c4,10,1.6091690063476562,56.50792837142944,sshfs,succeeded
249,5e4385e598852ac63e6442c4,10,1.6181755065917969,55.50950813293457,sshfs,succeeded
250,5e4385e598852ac63e6442c4,10,1.9742600917816162,44.47668480873108,sshfs,succeeded
251,5e4385e598852ac63e6442c4,10,1.6213390827178955,53.037081718444824,sshfs,succeeded
252,5e4385e598852ac63e6442c4,10,1.6638290882110596,60.17226982116699,sshfs,succeeded
253,5e4385e598852ac63e6442c4,10,1.7363336086273193,56.01001167297363,sshfs,succeeded
254,5e4385e598852ac63e6442c4,10,1.6362054347991943,56.09834289550781,sshfs,succeeded
255,5e4385e598852ac63e6442c4,10,1.6435132026672363,52.17249274253845,sshfs,succeeded
256,5e4385e598852ac63e6442c4,10,1.6970982551574707,55.093178272247314,sshfs,succeeded
257,5e4385e598852ac63e6442c4,10,1.634781837463379,57.951796770095825,sshfs,succeeded
258,5e4385e598852ac63e6442c4,10,1.7494711875915527,55.96975040435791,sshfs,succeeded
259,5e4385e598852ac63e6442c4,10,1.5286931991577148,57.07043719291687,sshfs,succeeded
260,5e4385e598852ac63e6442c4,10,1.5278239250183105,57.58730220794678,sshfs,succeeded
261,5e4385e598852ac63e6442c4,10,1.596243143081665,51.545347452163696,sshfs,succeeded
262,5e4385e598852ac63e6442c4,10,1.6510534286499023,54.35481548309326,sshfs,succeeded
263,5e4385e598852ac63e6442c4,10,1.502079725265503,47.689539670944214,sshfs,succeeded
264,5e4385e598852ac63e6442c4,10,1.5879440307617188,55.00947070121765,sshfs,succeeded
265,5e4385e598852ac63e6442c4,10,1.520336627960205,56.03153729438782,sshfs,succeeded
266,5e4385e598852ac63e6442c4,10,1.437471628189087,55.632232666015625,sshfs,succeeded
267,5e4385e598852ac63e6442c4,10,1.5817065238952637,56.83636021614075,sshfs,succeeded
268,5e4385e598852ac63e6442c4,10,1.6368019580841064,55.73377752304077,sshfs,succeeded
269,5e4385e598852ac63e6442c4,10,1.5005359649658203,57.26123642921448,sshfs,succeeded
270,5e4385e598852ac63e6442c4,10,1.5798211097717285,57.84544229507446,sshfs,succeeded
271,5e4385e598852ac63e6442c4,10,1.5103323459625244,55.0143723487854,sshfs,succeeded
272,5e4385e598852ac63e6442c4,10,1.465407133102417,47.452495098114014,sshfs,succeeded
273,5e4385e598852ac63e6442c4,10,1.4918301105499268,54.662097215652466,sshfs,succeeded
274,5e4385e598852ac63e6442c4,10,1.4588227272033691,56.75555634498596,sshfs,succeeded
275,5e4385e598852ac63e6442c4,10,1.5177562236785889,57.11132574081421,sshfs,succeeded
276,5e4385e598852ac63e6442c4,10,1.4257793426513672,55.75671911239624,sshfs,succeeded
277,5e4385e598852ac63e6442c4,10,1.5878503322601318,58.16642880439758,sshfs,succeeded
278,5e4385e598852ac63e6442c4,10,1.5703909397125244,56.46616458892822,sshfs,succeeded
279,5e4385e598852ac63e6442c4,10,1.51863694190979,57.8578360080719,sshfs,succeeded
280,5e4385e598852ac63e6442c4,10,1.4296021461486816,57.96609926223755,sshfs,succeeded
281,5e4385e598852ac63e6442c4,10,1.4518215656280518,55.63952350616455,sshfs,succeeded
282,5e4385e598852ac63e6442c4,10,1.513559341430664,50.74018359184265,sshfs,succeeded
283,5e4385e598852ac63e6442c4,10,1.560110092163086,55.50454521179199,sshfs,succeeded
284,5e4385e598852ac63e6442c4,10,1.5564985275268555,57.81244969367981,sshfs,succeeded
285,5e4385e598852ac63e6442c4,10,1.434793472290039,56.136943340301514,sshfs,succeeded
286,5e4385e598852ac63e6442c4,10,1.404892921447754,56.18355107307434,sshfs,succeeded
287,5e4385e598852ac63e6442c4,10,1.5283465385437012,56.427529096603394,sshfs,succeeded
288,5e4385e598852ac63e6442c4,10,1.465369701385498,57.73913240432739,sshfs,succeeded
289,5e4385e598852ac63e6442c4,10,1.429656982421875,56.123494386672974,sshfs,succeeded
290,5e4385e598852ac63e6442c4,10,1.4266951084136963,57.446218729019165,sshfs,succeeded
291,5e4385e598852ac63e6442c4,10,1.3925294876098633,50.6207799911499,sshfs,succeeded
292,5e4385e598852ac63e6442c4,10,1.3785922527313232,56.15232443809509,sshfs,succeeded
293,5e4385e598852ac63e6442c4,10,1.439948558807373,52.8519070148468,sshfs,succeeded
294,5e4385e598852ac63e6442c4,10,1.4287159442901611,51.293628454208374,sshfs,succeeded
295,5e4385e598852ac63e6442c4,10,1.431011438369751,51.25166916847229,sshfs,succeeded
296,5e4385e598852ac63e6442c4,10,1.4112374782562256,49.63408088684082,sshfs,succeeded
297,5e4385e598852ac63e6442c4,10,1.3862171173095703,50.842233180999756,sshfs,succeeded
298,5e4385e598852ac63e6442c4,10,1.4605705738067627,48.65855121612549,sshfs,succeeded
299,5e4385e598852ac63e6442c4,10,1.3838880062103271,50.94169354438782,sshfs,succeeded
300,5e423df5395c69b302a3cb9f,15,1.985870599746704,126.60789275169373,sftp,succeeded
301,5e423df5395c69b302a3cb9f,15,1.8981146812438965,122.19862461090088,sftp,succeeded
302,5e423df5395c69b302a3cb9f,15,1.9250028133392334,126.17495894432068,sftp,succeeded
303,5e423df5395c69b302a3cb9f,15,1.9585256576538086,119.78854966163635,sftp,succeeded
304,5e423df5395c69b302a3cb9f,15,1.9885499477386475,148.02958297729492,sftp,succeeded
