,experimentId,number of concurrent batches,scheduling duration in seconds,processing duration in seconds,transfer method,states
103,5e4c1a08b3c1fa72045540b2,20,2.0043978691101074,153.8346447944641,sftp,succeeded
104,5e4c1a08b3c1fa72045540b2,20,1.8788087368011475,190.09129405021667,sftp,succeeded
105,5e4c1a08b3c1fa72045540b2,20,1.940385341644287,154.9884922504425,sftp,succeeded
106,5e4c1a08b3c1fa72045540b2,20,1.8856558799743652,129.3547384738922,sftp,succeeded
107,5e4c1a08b3c1fa72045540b2,20,1.9687299728393555,172.6096613407135,sftp,succeeded
108,5e4c1a08b3c1fa72045540b2,20,1.8872318267822266,156.9030032157898,sftp,succeeded
109,5e4c1a08b3c1fa72045540b2,20,1.9221162796020508,145.06398725509644,sftp,succeeded
110,5e4c1a08b3c1fa72045540b2,20,1.887833595275879,146.61243438720703,sftp,succeeded
111,5e4c1a08b3c1fa72045540b2,20,1.9382836818695068,154.2869358062744,sftp,succeeded
112,5e4c1a08b3c1fa72045540b2,20,1.8122332096099854,189.40676259994507,sftp,succeeded
113,5e4c1a08b3c1fa72045540b2,20,1.875105857849121,155.3750762939453,sftp,succeeded
114,5e4c1a08b3c1fa72045540b2,20,1.8158361911773682,126.2186131477356,sftp,succeeded
115,5e4c1a08b3c1fa72045540b2,20,1.8992986679077148,173.0440034866333,sftp,succeeded
116,5e4c1a08b3c1fa72045540b2,20,1.7627997398376465,125.59698343276978,sftp,succeeded
117,5e4c1a08b3c1fa72045540b2,20,1.8086323738098145,88.99634170532227,sftp,succeeded
118,5e4c1a08b3c1fa72045540b2,20,1.777437448501587,157.93391251564026,sftp,succeeded
119,5e4c1a08b3c1fa72045540b2,20,1.811359167098999,154.9763023853302,sftp,succeeded
120,5e4c1a08b3c1fa72045540b2,20,1.819359302520752,87.94347620010376,sftp,succeeded
121,5e4c1a08b3c1fa72045540b2,20,1.7671706676483154,118.38000345230103,sftp,succeeded
122,5e4c1a08b3c1fa72045540b2,20,1.7531838417053223,126.36602473258972,sftp,succeeded
123,5e4c1a08b3c1fa72045540b2,20,1.7861714363098145,121.68184280395508,sftp,succeeded
124,5e4c1a08b3c1fa72045540b2,20,1.8045363426208496,172.69032502174377,sftp,succeeded
125,5e4c1a08b3c1fa72045540b2,20,1.8851187229156494,171.87458682060242,sftp,succeeded
126,5e4c1a08b3c1fa72045540b2,20,1.8633038997650146,145.58667135238647,sftp,succeeded
127,5e4c1a08b3c1fa72045540b2,20,2.2827045917510986,141.57984352111816,sftp,succeeded
128,5e4c1a08b3c1fa72045540b2,20,1.7802977561950684,136.9571657180786,sftp,succeeded
129,5e4c1a08b3c1fa72045540b2,20,1.7466933727264404,136.3066508769989,sftp,succeeded
130,5e4c1a08b3c1fa72045540b2,20,1.7900159358978271,166.97470140457153,sftp,succeeded
131,5e4c1a08b3c1fa72045540b2,20,1.7569382190704346,167.3752133846283,sftp,succeeded
132,5e4c1a08b3c1fa72045540b2,20,1.7005350589752197,152.74153065681458,sftp,succeeded
133,5e4c1a08b3c1fa72045540b2,20,3.6305994987487793,163.90118980407715,sftp,succeeded
134,5e4c1a08b3c1fa72045540b2,20,1.6560077667236328,163.61474895477295,sftp,succeeded
135,5e4c1a08b3c1fa72045540b2,20,3.4156203269958496,147.25597190856934,sftp,succeeded
136,5e4c1a08b3c1fa72045540b2,20,1.7255587577819824,154.94011807441711,sftp,succeeded
137,5e4c1a08b3c1fa72045540b2,20,1.6859252452850342,152.98901104927063,sftp,succeeded
138,5e4c1a08b3c1fa72045540b2,20,1.5952785015106201,91.99345135688782,sftp,succeeded
139,5e4c1a08b3c1fa72045540b2,20,1.7123265266418457,182.09631609916687,sftp,succeeded
140,5e4c1a08b3c1fa72045540b2,20,3.2808125019073486,180.28232955932617,sftp,succeeded
141,5e4c1a08b3c1fa72045540b2,20,1.9984211921691895,127.04273867607117,sftp,succeeded
142,5e4c1a08b3c1fa72045540b2,20,1.7300350666046143,127.52648854255676,sftp,succeeded
143,5e4c1a08b3c1fa72045540b2,20,2.2336089611053467,124.47738456726074,sftp,succeeded
144,5e4c1a08b3c1fa72045540b2,20,1.658637523651123,82.7331759929657,sftp,succeeded
145,5e4c1a08b3c1fa72045540b2,20,1.7678024768829346,145.5779504776001,sftp,succeeded
146,5e4c1a08b3c1fa72045540b2,20,1.699211835861206,126.40640187263489,sftp,succeeded
147,5e4c1a08b3c1fa72045540b2,20,3.4429354667663574,123.56368136405945,sftp,succeeded
148,5e4c1a08b3c1fa72045540b2,20,3.0528879165649414,143.68901920318604,sftp,succeeded
149,5e4c1a08b3c1fa72045540b2,20,1.6333372592926025,170.38226628303528,sftp,succeeded
150,5e4c1a08b3c1fa72045540b2,20,1.6343436241149902,177.31567239761353,sftp,succeeded
151,5e4c1a08b3c1fa72045540b2,20,1.6289746761322021,169.44134902954102,sftp,succeeded
152,5e4c1a08b3c1fa72045540b2,20,1.782517910003662,159.19150519371033,sftp,succeeded
153,5e4c1a08b3c1fa72045540b2,20,2.2746386528015137,143.51720452308655,sftp,succeeded
154,5e4c1a08b3c1fa72045540b2,20,1.3983101844787598,150.68514156341553,sftp,succeeded
155,5e4c1a08b3c1fa72045540b2,20,1.6641547679901123,171.29620623588562,sftp,succeeded
156,5e4c1a08b3c1fa72045540b2,20,1.6432874202728271,165.40981602668762,sftp,succeeded
157,5e4c1a08b3c1fa72045540b2,20,1.6375823020935059,163.6791341304779,sftp,succeeded
158,5e4c1a08b3c1fa72045540b2,20,2.1648058891296387,163.85644578933716,sftp,succeeded
159,5e4c1a08b3c1fa72045540b2,20,1.6495814323425293,94.24504780769348,sftp,succeeded
160,5e4c1a08b3c1fa72045540b2,20,1.5655808448791504,144.18027210235596,sftp,succeeded
161,5e4c1a08b3c1fa72045540b2,20,1.5410630702972412,145.35666823387146,sftp,succeeded
162,5e4c1a08b3c1fa72045540b2,20,1.6775081157684326,126.73573231697083,sftp,succeeded
163,5e4c1a08b3c1fa72045540b2,20,1.632018804550171,135.83565521240234,sftp,succeeded
164,5e4c1a08b3c1fa72045540b2,20,3.181427001953125,134.2888638973236,sftp,succeeded
165,5e4c1a08b3c1fa72045540b2,20,1.5274157524108887,128.40771508216858,sftp,succeeded
166,5e4c1a08b3c1fa72045540b2,20,3.143893003463745,126.56946849822998,sftp,succeeded
167,5e4c1a08b3c1fa72045540b2,20,1.5079903602600098,126.27018141746521,sftp,succeeded
168,5e4c1a08b3c1fa72045540b2,20,1.4696097373962402,127.58879923820496,sftp,succeeded
169,5e4c1a08b3c1fa72045540b2,20,1.5599620342254639,86.97968530654907,sftp,succeeded
170,5e4c1a08b3c1fa72045540b2,20,1.6081538200378418,169.8368592262268,sftp,succeeded
171,5e4c1a08b3c1fa72045540b2,20,1.5600898265838623,171.665269613266,sftp,succeeded
172,5e4c1a08b3c1fa72045540b2,20,1.5111281871795654,159.16567373275757,sftp,succeeded
173,5e4c1a08b3c1fa72045540b2,20,3.1155812740325928,142.41388630867004,sftp,succeeded
174,5e4c1a08b3c1fa72045540b2,20,1.5256388187408447,160.78225946426392,sftp,succeeded
175,5e4c1a08b3c1fa72045540b2,20,1.4957585334777832,148.00879216194153,sftp,succeeded
176,5e4c1a08b3c1fa72045540b2,20,1.4939627647399902,169.86308431625366,sftp,succeeded
177,5e4c1a08b3c1fa72045540b2,20,1.6524810791015625,146.76125645637512,sftp,succeeded
178,5e4c1a08b3c1fa72045540b2,20,2.02695631980896,142.59861707687378,sftp,succeeded
179,5e4c1a08b3c1fa72045540b2,20,1.426591396331787,164.55505657196045,sftp,succeeded
180,5e4c1a08b3c1fa72045540b2,20,1.4551067352294922,121.72169470787048,sftp,succeeded
181,5e4c1a08b3c1fa72045540b2,20,1.5757415294647217,131.13792037963867,sftp,succeeded
182,5e4c1a08b3c1fa72045540b2,20,1.461899757385254,136.3677430152893,sftp,succeeded
183,5e4c1a08b3c1fa72045540b2,20,3.368837833404541,134.55010056495667,sftp,succeeded
184,5e4c1a08b3c1fa72045540b2,20,3.042182207107544,126.54060435295105,sftp,succeeded
185,5e4c1a08b3c1fa72045540b2,20,1.4429373741149902,93.29626631736755,sftp,succeeded
186,5e4c1a08b3c1fa72045540b2,20,1.4465265274047852,141.22357726097107,sftp,succeeded
187,5e4c1a08b3c1fa72045540b2,20,1.400242567062378,141.66560316085815,sftp,succeeded
188,5e4c1a08b3c1fa72045540b2,20,1.495093584060669,145.1588032245636,sftp,succeeded
189,5e4c1a08b3c1fa72045540b2,20,3.1693246364593506,143.5075032711029,sftp,succeeded
190,5e4c1a08b3c1fa72045540b2,20,1.3898053169250488,124.36030459403992,sftp,succeeded
191,5e4c1a08b3c1fa72045540b2,20,1.3762457370758057,182.68143129348755,sftp,succeeded
192,5e4c1a08b3c1fa72045540b2,20,1.4402573108673096,91.90037655830383,sftp,succeeded
193,5e4c1a08b3c1fa72045540b2,20,1.4397969245910645,155.44703674316406,sftp,succeeded
194,5e4c1a08b3c1fa72045540b2,20,1.3752186298370361,170.1131157875061,sftp,succeeded
195,5e4c1a08b3c1fa72045540b2,20,1.375878095626831,132.06096816062927,sftp,succeeded
196,5e4c1a08b3c1fa72045540b2,20,2.1780412197113037,153.7115035057068,sftp,succeeded
197,5e4c1a08b3c1fa72045540b2,20,2.025988817214966,144.81887292861938,sftp,succeeded
198,5e4c1a08b3c1fa72045540b2,20,1.3856761455535889,126.6430971622467,sftp,succeeded
199,5e4c1a08b3c1fa72045540b2,20,1.425091028213501,121.4405734539032,sftp,succeeded
200,5e4c4e43260cb6782354e2b1,10,1.9082763195037842,50.31877398490906,sshfs,succeeded
201,5e4c4e43260cb6782354e2b1,10,1.8670690059661865,51.832075357437134,sshfs,succeeded
202,5e4c4e43260cb6782354e2b1,10,1.88179349899292,52.1886305809021,sshfs,succeeded
203,5e4c4e43260cb6782354e2b1,10,1.8735506534576416,52.146236419677734,sshfs,succeeded
204,5e4c4e43260cb6782354e2b1,10,1.8733506202697754,52.17522597312927,sshfs,succeeded
205,5e4c4e43260cb6782354e2b1,10,1.82373046875,53.53167104721069,sshfs,succeeded
206,5e4c4e43260cb6782354e2b1,10,1.8990752696990967,52.8483190536499,sshfs,succeeded
207,5e4c4e43260cb6782354e2b1,10,1.8751013278961182,54.10145974159241,sshfs,succeeded
208,5e4c4e43260cb6782354e2b1,10,1.8289036750793457,50.38941669464111,sshfs,succeeded
209,5e4c4e43260cb6782354e2b1,10,1.791499376296997,51.9010648727417,sshfs,succeeded
210,5e4c4e43260cb6782354e2b1,10,1.7212088108062744,50.56483817100525,sshfs,succeeded
211,5e4c4e43260cb6782354e2b1,10,1.6918573379516602,50.63582444190979,sshfs,succeeded
212,5e4c4e43260cb6782354e2b1,10,1.9947900772094727,52.473220109939575,sshfs,succeeded
213,5e4c4e43260cb6782354e2b1,10,1.925584316253662,53.99950861930847,sshfs,succeeded
214,5e4c4e43260cb6782354e2b1,10,1.7186353206634521,53.56440615653992,sshfs,succeeded
215,5e4c4e43260cb6782354e2b1,10,1.8784871101379395,53.3027446269989,sshfs,succeeded
216,5e4c4e43260cb6782354e2b1,10,1.7162346839904785,53.16870975494385,sshfs,succeeded
217,5e4c4e43260cb6782354e2b1,10,1.7984867095947266,53.5496346950531,sshfs,succeeded
218,5e4c4e43260cb6782354e2b1,10,1.82460355758667,54.52566623687744,sshfs,succeeded
219,5e4c4e43260cb6782354e2b1,10,1.772031545639038,53.987696409225464,sshfs,succeeded
220,5e4c4e43260cb6782354e2b1,10,1.75870943069458,53.829527139663696,sshfs,succeeded
221,5e4c4e43260cb6782354e2b1,10,1.7086091041564941,52.29643154144287,sshfs,succeeded
222,5e4c4e43260cb6782354e2b1,10,1.7231943607330322,53.87325739860535,sshfs,succeeded
223,5e4c4e43260cb6782354e2b1,10,1.8497154712677002,53.81951403617859,sshfs,succeeded
224,5e4c4e43260cb6782354e2b1,10,1.8757703304290771,54.431586027145386,sshfs,succeeded
225,5e4c4e43260cb6782354e2b1,10,1.849414587020874,56.517589807510376,sshfs,succeeded
226,5e4c4e43260cb6782354e2b1,10,1.960911750793457,54.580904483795166,sshfs,succeeded
227,5e4c4e43260cb6782354e2b1,10,1.7091491222381592,54.01691961288452,sshfs,succeeded
228,5e4c4e43260cb6782354e2b1,10,1.8316435813903809,56.27855610847473,sshfs,succeeded
229,5e4c4e43260cb6782354e2b1,10,1.7939140796661377,55.98088479042053,sshfs,succeeded
230,5e4c4e43260cb6782354e2b1,10,1.745147943496704,52.78870129585266,sshfs,succeeded
231,5e4c4e43260cb6782354e2b1,10,2.525125503540039,51.116222858428955,sshfs,succeeded
232,5e4c4e43260cb6782354e2b1,10,1.74466872215271,55.66681981086731,sshfs,succeeded
233,5e4c4e43260cb6782354e2b1,10,1.6916141510009766,59.793020486831665,sshfs,succeeded
234,5e4c4e43260cb6782354e2b1,10,1.7122259140014648,56.52542686462402,sshfs,succeeded
235,5e4c4e43260cb6782354e2b1,10,1.7146611213684082,56.49974036216736,sshfs,succeeded
236,5e4c4e43260cb6782354e2b1,10,1.6207869052886963,56.300241470336914,sshfs,succeeded
237,5e4c4e43260cb6782354e2b1,10,1.7076432704925537,56.55645418167114,sshfs,succeeded
238,5e4c4e43260cb6782354e2b1,10,1.7158935070037842,56.836753129959106,sshfs,succeeded
239,5e4c4e43260cb6782354e2b1,10,1.7710015773773193,56.54118323326111,sshfs,succeeded
240,5e4c4e43260cb6782354e2b1,10,1.6588678359985352,52.57695960998535,sshfs,succeeded
241,5e4c4e43260cb6782354e2b1,10,3.559030055999756,52.78235363960266,sshfs,succeeded
242,5e4c4e43260cb6782354e2b1,10,1.586029052734375,54.51446509361267,sshfs,succeeded
243,5e4c4e43260cb6782354e2b1,10,1.7679975032806396,56.09271502494812,sshfs,succeeded
244,5e4c4e43260cb6782354e2b1,10,1.7455906867980957,55.810357093811035,sshfs,succeeded
245,5e4c4e43260cb6782354e2b1,10,1.6600713729858398,54.025272369384766,sshfs,succeeded
246,5e4c4e43260cb6782354e2b1,10,1.7380084991455078,55.18805193901062,sshfs,succeeded
247,5e4c4e43260cb6782354e2b1,10,1.563598394393921,54.27567410469055,sshfs,succeeded
248,5e4c4e43260cb6782354e2b1,10,1.651059627532959,55.908080101013184,sshfs,succeeded
249,5e4c4e43260cb6782354e2b1,10,1.6068556308746338,55.44308543205261,sshfs,succeeded
250,5e4c4e43260cb6782354e2b1,10,1.5264809131622314,55.2451536655426,sshfs,succeeded
251,5e4c4e43260cb6782354e2b1,10,1.6160426139831543,52.649335622787476,sshfs,succeeded
252,5e4c4e43260cb6782354e2b1,10,1.591282606124878,55.688443422317505,sshfs,succeeded
253,5e4c4e43260cb6782354e2b1,10,1.6055073738098145,56.0430748462677,sshfs,succeeded
254,5e4c4e43260cb6782354e2b1,10,1.607072353363037,56.03193807601929,sshfs,succeeded
255,5e4c4e43260cb6782354e2b1,10,1.6312000751495361,55.56244373321533,sshfs,succeeded
256,5e4c4e43260cb6782354e2b1,10,1.5816869735717773,55.20617437362671,sshfs,succeeded
257,5e4c4e43260cb6782354e2b1,10,1.562739610671997,56.60679531097412,sshfs,succeeded
258,5e4c4e43260cb6782354e2b1,10,1.6754326820373535,56.39538621902466,sshfs,succeeded
259,5e4c4e43260cb6782354e2b1,10,1.549616813659668,56.7927188873291,sshfs,succeeded
260,5e4c4e43260cb6782354e2b1,10,1.566331148147583,54.289233684539795,sshfs,succeeded
261,5e4c4e43260cb6782354e2b1,10,1.5085773468017578,52.92930603027344,sshfs,succeeded
262,5e4c4e43260cb6782354e2b1,10,1.591904878616333,55.5873920917511,sshfs,succeeded
263,5e4c4e43260cb6782354e2b1,10,1.5399675369262695,56.30498266220093,sshfs,succeeded
264,5e4c4e43260cb6782354e2b1,10,1.5647473335266113,56.49993419647217,sshfs,succeeded
265,5e4c4e43260cb6782354e2b1,10,1.5370876789093018,56.21596384048462,sshfs,succeeded
266,5e4c4e43260cb6782354e2b1,10,1.5331947803497314,53.526118516922,sshfs,succeeded
267,5e4c4e43260cb6782354e2b1,10,1.7973077297210693,55.943607568740845,sshfs,succeeded
268,5e4c4e43260cb6782354e2b1,10,1.5508346557617188,55.14185380935669,sshfs,succeeded
269,5e4c4e43260cb6782354e2b1,10,1.4451253414154053,57.1118323802948,sshfs,succeeded
270,5e4c4e43260cb6782354e2b1,10,1.531700611114502,53.79902172088623,sshfs,succeeded
271,5e4c4e43260cb6782354e2b1,10,2.425062417984009,55.1752393245697,sshfs,succeeded
272,5e4c4e43260cb6782354e2b1,10,1.4684157371520996,54.61448836326599,sshfs,succeeded
273,5e4c4e43260cb6782354e2b1,10,1.506148338317871,57.77680850028992,sshfs,succeeded
274,5e4c4e43260cb6782354e2b1,10,1.4830877780914307,57.79751992225647,sshfs,succeeded
275,5e4c4e43260cb6782354e2b1,10,1.701239824295044,57.83037090301514,sshfs,succeeded
276,5e4c4e43260cb6782354e2b1,10,1.466287612915039,57.666481733322144,sshfs,succeeded
277,5e4c4e43260cb6782354e2b1,10,1.5289239883422852,56.82051730155945,sshfs,succeeded
278,5e4c4e43260cb6782354e2b1,10,1.5182719230651855,57.919610023498535,sshfs,succeeded
279,5e4c4e43260cb6782354e2b1,10,1.5209577083587646,56.976706743240356,sshfs,succeeded
280,5e4c4e43260cb6782354e2b1,10,1.4554502964019775,53.01073861122131,sshfs,succeeded
281,5e4c4e43260cb6782354e2b1,10,1.4453339576721191,54.04758644104004,sshfs,succeeded
282,5e4c4e43260cb6782354e2b1,10,1.467970848083496,56.23495888710022,sshfs,succeeded
